Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Porto,CASUAL DINING,,,"2965 Islington Avenue, North York",Italian,45.0,North York
The Crayfish & Crab Seafood,QUICK BITES,,,"10 Northtown Way, Unit 111, Toronto M2N 7L4",Chinese,25.0,North York
North Star Bar & Grill,BAR,,,"5433 Yonge Street, North York M2N 5R6",Bar Food,60.0,North York
Tea Masters,QUICK BITES,,,"793 Don Mills Road, North York M3C 1T9",Cafe,15.0,North York
Seneca Pub,BAR,,,"Peanut Plaza, 3030 Don Mills Road, North York M2J 3K3",Bar Food,35.0,North York
East Dragon,CASUAL DINING,,,"Peanut Plaza, 3030 Don Mills Road, North York","Korean, Japanese, Asian",30.0,North York
El Cielo,BAR,,,"2290 Keele Street, North York",Drinks Only,40.0,North York
Garden of Eden Sports Bar,BAR,,,"4801 Steeles Avenue West, North York",Bar Food,50.0,North York
Caribbean House,QUICK BITES,,,"3322 Keele Street, North York M3K 2C5","Chinese, Caribbean, Asian",25.0,North York
G J Restaurant,CASUAL DINING,,,"1126 Finch Avenue West, North York",Bar Food,40.0,North York
Calypso Kitchen,Other,,,"Sheppard Centre, Food Court, 4841 Yonge Street, North York M2N 5X2","Caribbean, Fast Food",25.0,North York
Red Rouge Cafe & Restaurant,CASUAL DINING,,,"Finchdale Plaza, Finch Avenue West, Humber Summit, North York",Middle Eastern,20.0,North York
Bikaneri Sweets Restaurant,QUICK BITES,,,"310 Eddystone Avenue, North York","Indian, Fast Food",20.0,North York
El Charrua,BAR,,,"750 Oakdale Road, North York M3N 2Z4","Bar Food, Latin American",35.0,North York
Wilson Cafe & Kebab,QUICK BITES,,,"926 Wilson Avenue, North York",Kebab,,North York
Bubble Fun,BEVERAGE SHOP,,,"45 Four Winds Drive, North York","Bubble Tea, Beverages",10.0,North York
Gustus,QUICK BITES,,,"1110 Wilson Avenue, North York",Peruvian,35.0,North York
Lucky Sweets & Restaurant,QUICK BITES,,,"2985 Islington Avenue, North York",Indian,20.0,North York
Starbucks,CAFÉ,,,4025 Yonge Street M2P 2E3,"Cafe, Coffee and Tea",,North York
George's Bar & Restaurant,CASUAL DINING,,,"2300 Finch Avenue West, Unit 68, Humber Summit, North York M9M 2Y3",Middle Eastern,30.0,North York
Bar Communale Sport,CAFÉ,,,"2300 Finch Avenue West, Unit 69, North York M9M 2C6",Cafe,10.0,North York
Chainsmoker Urban Smoked Meat,CASUAL DINING,,,"3513 Bathurst Street, North York, ON M6A 2C5","BBQ, Grill",35.0,North York
Pizzaville,QUICK BITES,,,"81 Gerry Fitzgerald Dr Unit A2, North York, ON M3J 3N4",Pizza,15.0,North York
Kalesa,FAST CASUAL,,,"3610 Dufferin St, North York",Filipino,15.0,North York
Yonge Bistro,QUICK BITES,,,"5533, Yonge St, North York, Toronto, ON M2N 7L3",Japanese,60.0,North York
East Side Mario's Toronto (Dufferin/Steeles),CASUAL DINING,,,"2171 Steeles Ave W M3J 3N2, Toronto, ON, Toronto",Italian,55.0,North York
Waiting Room Coffee Shop,CAFÉ,,,"4800 Leslie Street, North York","Coffee and Tea, Cafe",,North York
Perfect Cup,CAFÉ,,,"Sheridan Mall, 1700 Wilson Avenue, North York",Cafe,20.0,North York
Top One Lounge,Other,,,"Finch and Keele Commercial Centre, Unit 44, 1330 Finch Avenue West, North York",Bar Food,40.0,North York
Sandwich Plus,QUICK BITES,,,"877 Alness Street, North York",Sandwich,20.0,North York
Gettoni Sports Bar & Cafe,CAFÉ,,,"2298 Keele Street, North York","Cafe, Bar Food, Beverages",25.0,North York
Coffee Pot Cafe,CAFÉ,,,"Jane Sheppard Mall, 2721 Jane Street, North York",Cafe,20.0,North York
Juicy Juice Fish House,QUICK BITES,,,"2481 Finch Avenue West, North York","Caribbean, West Indian",25.0,North York
Classic Lounge,Other,,,"30 Beverly Hills Drive, North York M3L 1A1","Bar Food, Caribbean",50.0,North York
Schulich Market Cafe,CAFÉ,,,"Seymour Schulich Building, 111 Ian Macdonald Boulevard, North York","Coffee and Tea, Cafe",15.0,North York
TLC Cafe,CAFÉ,,,"1000 Finch Avenue West, North York",Cafe,15.0,North York
Ali Baba's,QUICK BITES,,,"2389 Finch Avenue, North York",Middle Eastern,25.0,North York
Cafe On The Go,CAFÉ,,,"Centerpoint Mall, Ground Floor, 6464 Yonge Street, North York M2M 3X4",Cafe,15.0,North York
Patio Indian Restaurant,CASUAL DINING,,,"15 Gervais Drive, North York M3C 1Y8",Indian,30.0,North York
Dirty Grill,FAST CASUAL,,,"10-C112, Mallard Rd, Toronto, ON M3B 0A7",Fast Food,20.0,North York
Happy Tea,Other,,,"5629, Yonge Street, North York ON, M2M 3S9",Tea,15.0,North York
Beijing Hot Pot Restaurant,CASUAL DINING,,,"107 Parkway Forest Dr, North York","Chinese, Asian",30.0,North York
Pho V Express,FAST CASUAL,,,"1923 Avenue Road, North York, ON M5M 4A2",Vietnamese,20.0,North York
Shanghai 360,CASUAL DINING,,,"3401 Dufferin St, North York, Toronto","Chinese, Shanghai",35.0,North York
Pane Fresco at Fortinos,CASUAL DINING,,,"700 Lawrence Ave W, North York, Toronto M6A 3B4",Fast Food,25.0,North York
Saigon Pearl,CASUAL DINING,,,"Finch Main Plaza, 2437 Finch Avenue West, North York","Vietnamese, Asian",40.0,North York
Sunhot,QUICK BITES,,,"Lawrence Square, 700 Lawrence Avenue West, North York M6A 3B4","Korean, Asian",20.0,North York
Go Fresh Pita,QUICK BITES,,,"1390 Don Mills Road, North York","Lebanese, Kebab, Middle Eastern",25.0,North York
HomeBase Bar & Grill,BAR,,,"3232 Steeles Avenue West, North York",Bar Food,45.0,North York
HY Lounge,BAR,,,"4909 Yonge Street, North York",Bar Food,70.0,North York
Yummy Cravings,BEVERAGE SHOP,,,"2111 Jane Street, Unit 12, North York","Juices, Beverages",10.0,North York
The Lounge,QUICK BITES,,,"York Wood Plaza, 2881 Jane Street, North York",Fast Food,25.0,North York
The Boys Club,CAFÉ,,,"768 Wilson Avenue, North York",Cafe,30.0,North York
Honey's Bar & Restaurant,CASUAL DINING,,,"2400 Finch Avenue West, Humber Summit, North York",African,50.0,North York
Caspi Restaurant,CASUAL DINING,,,"2727 Steeles Ave West, North York",Eastern European,80.0,North York
Panini Factory,QUICK BITES,,,"1 Whitehorse Road, North York",Sandwich,25.0,North York
Pho Dung,CASUAL DINING,,,"2522 Jane Street, North York","Vietnamese, Asian",35.0,North York
Cumparis,QUICK BITES,,,"3610 Dufferin Street, North York",Italian,15.0,North York
The Garden Sports Lounge,BAR,,,"594 Marlee Avenue, North York",Bar Food,,North York
Deco's Deli,QUICK BITES,,,"1183 Finch Avenue West, North York",Deli,15.0,North York
Alex Variety,CAFÉ,,,"180 Steeles Avenue, North York","Cafe, Middle Eastern",15.0,North York
Absinthe Pub,BAR,,,"4700 Keele Street, Toronto M3J 2S5",Coffee and Tea,25.0,North York
Starbucks,CAFÉ,,,5150 Yonge Street M2N 6L7,"Cafe, Coffee and Tea",,North York
David 649,CAFÉ,,,"1939 Sheppard Avenue West, North York",Cafe,20.0,North York
KKORAE,CASUAL DINING,,,"3 Finch Avenue E, Toronto M2N 4P9",Korean,20.0,North York
Kiva's Bagel Bakery,QUICK BITES,,,"1027 Steeles Avenue W, North York M2R 2T1","Bagels, Sandwich",10.0,North York
North York,Other,,,CUISINES:,Indian,25.0,North York
La Quina Rotisserie,CASUAL DINING,,,"3250 Dufferin Street, Unit 5, Toronto M6A 2T3","Fusion, Peruvian",30.0,North York
Druxy's Famous Deli,QUICK BITES,,,"255 Consumers Road, Unit 200A, Toronto, ON M2J 1R4 M2J 1R4",Canadian,25.0,North York
Goûter,BAKERY,,,"3507 Bathurst St, North York M6A 2C5",Bakery,25.0,North York
Anju Bar & Eatery,BAR,,,"6080 Yonge Street, North York, ON M2M 3W6","Canadian, Korean",45.0,North York
Potbelly Sandwich Shop,Other,,,"4841 Yonge Street, North York, ON M2N 5X2",Sandwich,15.0,North York
Pizza Hot Wings,QUICK BITES,,,"3883 Don Mills Road, North York, ON M2H 2S7",Pizza,25.0,North York
Captain's Catch,CASUAL DINING,,,"2111 Sheppard Avenue East, North York, ON M2J 1W6",Canadian,40.0,North York
One Ten Cafe,CAFÉ,,,"110-28 Finch Avenue W, North York, ON M2N 2G7",Cafe,20.0,North York
Sophia Japanese Crepe,Other,,,"5629, Yonge Street, North York ON, M2M 3S9",Desserts,15.0,North York
The Maker Bean Cafe,CAFÉ,,,"770 Don Mills Road, North York, Toronto",Cafe,,North York
Yang’s,CASUAL DINING,,,"5285 Yonge Street Toronto, ON M2N 5R3",Chinese,25.0,North York
Quiznos,Other,,,3747 Keele Street,Sandwich,15.0,North York
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,Other,,,693 Wilson Avenue,Coffee and Tea,15.0,North York
Harvey's,QUICK BITES,,,"801, York Mills Road, City York Mills, ON M3B 1X7","Fast Food, Canadian, Burger",25.0,North York
Muncheez Creperie,QUICK BITES,,,"6983 Yonge Street, North York, Toronto ON M2M 3X9",French,35.0,North York
Papa's Ristorante,QUICK BITES,,,"190 Toryork Drive, North York","Italian, Diner",30.0,North York
